,0
2,富豪社区
0,220104008000
1,湖西街道办事处
0,220104009200
1,220
2,范家村委会
0,220104009208
1,111
2,向阳村委会
0,220104009305
1,111
2,双山村委会（长春工业经济开发区）（省级）
0,220104009306
1,112
2,宋家村委会（长春工业经济开发区）（省级）
0,220104009307
1,112
2,迎新村委会（长春工业经济开发区）（省级）
0,220104009308
1,220
2,盛家村委会
0,220104009000
1,富锋街道办事处
0,220104100200
1,122
2,乐山村委会
0,220104100201
1,220
2,二道村委会
0,220104100202
1,220
2,长红村委会
0,220104100203
1,220
2,晓光村委会
0,220104100204
1,220
2,长胜村委会
0,220104100205
1,220
2,松林村委会
0,220104100206
1,220
2,糖坊村委会
0,220104100207
1,220
2,辛屯村委会
0,220104100208
1,220
2,杨木村委会
0,220104100209
1,220
2,莲花村委会
0,220104100210
1,220
2,兴中村委会
0,220104100211
1,220
2,长兴村委会
0,220104100212
1,121
2,华兴村委会
0,220104100000
1,乐山镇
0,220104101200
1,121
2,长春堡村委会
0,220104101201
1,220
2,平安村委会
0,220104101202
1,220
2,向阳村委会
0,220104101203
1,220
2,长岭子村委会
0,220104101204
1,220
2,柳家村委会
0,220104101205
1,220
2,义和村委会
0,220104101206
1,220
2,农丰村委会
0,220104101000
1,永春镇
0,220104000000
1,朝阳区
0,220105001001
1,111
2,鑫旺社区
0,220105001002
1,111
2,公平社区
0,220105001003
1,111
2,光荣社区
0,220105001004
1,111
2,亚泰社区
0,220105001005
1,111
2,万通社区
0,220105001006
1,111
2,双安社区
0,220105001000
1,东盛街道办事处
0,220105002001
1,111
2,沿河社区
0,220105002002
1,111
2,安乐社区
0,220105002003
1,111
2,丹阳社区
0,220105002004
1,111
2,万科社区
0,220105002005
1,111
2,热电社区
0,220105002000
1,吉林街道办事处
0,220105003001
1,111
2,民丰社区
0,220105003002
1,111
2,福安社区
0,220105003003
1,111
2,宏盛社区
0,220105003004
1,111
2,兴隆社区
0,220105003005
1,111
2,岭东社区
0,220105003006
1,111
2,长拖社区
0,220105003007
1,111
2,四通社区
0,220105003008
1,111
2,吉通社区
0,220105003009
1,111
2,丰泰社区
0,220105003010
1,111
2,吉星社区
0,220105003011
1,111
2,同兴社区
0,220105003000
1,荣光街道办事处
0,220105004001
1,111
2,滨河社区
0,220105004002
1,111
2,绿安社区
0,220105004003
1,111
2,吉柴社区
0,220105004004
1,111
2,东新社区
0,220105004005
1,111
2,十委社区
0,220105004006
1,111
2,紫盈社区
0,220105004007
1,111
2,蓝山社区
0,220105004000
1,东站街道办事处
0,220105005001
1,111
2,新苑社区
0,220105005002
1,111
2,新开社区
0,220105005004
1,111
2,新泽社区
0,220105005200
1,111
2,长江村委会
0,220105005000
1,远达街道办事处
0,220105006001
1,111
2,同康社区
0,220105006002
1,111
2,东荣社区
0,220105006003
1,111
2,泰和社区
0,220105006004
1,111
2,太有社区
0,220105006005
1,111
2,康桥社区
0,220105006006
1,111
2,英俊社区
0,220105006007
1,111
2,东梅社区
0,220105006008
1,111
2,东顺社区
0,220105006009
1,111
2,银竹社区
0,220105006000
1,八里堡街道办事处
0,220105007001
1,111
2,金橄榄社区
0,220105007002
1,111
2,凯利社区
0,220105007003
1,111
2,城建社区
0,220105007200
1,111
2,长青村委会
0,220105007000
1,长青街道办事处
0,220105100001
1,111
2,三道居委会
0,220105100200
1,112
2,和平村委会
0,220105100201
1,111
2,卫星村委会
0,220105100202
1,112
2,四合村委会
0,220105100203
1,112
2,香水村委会
0,220105100205
1,112
2,苇子村委会
0,220105100208
1,122
2,胡家村委会
0,220105100000
1,英俊镇
0,220105173200
1,220
2,钱家村委会
0,220105173201
1,220
2,四刘村委会
0,220105173202
1,220
2,同心村委会
0,220105173203
1,220
2,兰家村委会
0,220105173204
1,220
2,腰站村委会
0,220105173205
1,220
2,龙王村委会
0,220105173206
1,220
2,林山村委会
0,220105173207
1,220
2,联丰村委会
0,220105173208
1,121
2,东风村委会
0,220105173210
1,220
2,太安村委会
0,220105173000
1,劝农山镇（长春莲花山生态旅游度假区省级）
0,220105174201
1,220
2,火石村委会
0,220105174202
1,220
2,新立村委会
0,220105174203
1,220
2,勤劳村委会
0,220105174207
1,220
2,双山村委会
0,220105174209
1,121
2,泉眼村委会
0,220105174210
1,220
2,岗子村委会
0,220105174211
1,220
2,赵家村委会
0,220105174212
1,220
2,流沙村委会
0,220105174000
1,泉眼镇
0,220105270200
1,220
2,莫家村委会
0,220105270201
1,220
2,十间村委会
0,220105270202
1,220
2,青山村委会
0,220105270203
1,220
2,杂木村委会
0,220105270204
1,210
2,四家村委会
0,220105270205
1,220
2,创新村委会
0,220105270206
1,220
2,光辉村委会
0,220105270207
1,220
2,新光村委会
0,220105270000
1,四家乡（长春莲花山生态旅游度假区省级）
0,220105000000
1,二道区
0,220106001001
1,111
2,爱民社区
0,220106001002
1,111
2,互助社区
0,220106001003
1,111
2,绿化社区
0,220106001004
1,111
2,和平社区
0,220106001005
1,111
2,延寿社区
0,220106001006
1,111
2,春城社区
0,220106001007
1,111
2,万福社区
0,220106001010
1,111
2,风和日丽社区
0,220106001000
1,正阳街道办事处
0,220106003001
1,111
2,景阳社区
0,220106003002
1,111
2,红旗社区
0,220106003003
1,111
2,旺达社区
0,220106003004
1,111
2,雷锋社区
0,220106003005
1,111
2,新奥蓝城社区
0,220106003014
