ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0753BXW8R,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,"Clothing, Shoes & Jewelry",$782.4,60,$13.04,$5.15,7.89,"378,226",44,51,1,ACTINPUT SOCKS,4.6,"""9.49"" x ""4.8"" x ""1.1""",Standard (Large),0.5
B07NRG247P,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,"Clothing, Shoes & Jewelry",$0,0,$11.99,$4.99,7,"606,543",20,65,1,ACTINPUT SOCKS,4.7,"""1.6929"" x ""5.315"" x ""10""",Standard (Large),0.6504
B07JQWHQBX,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,Sports & Outdoors,$209.85,15,$13.99,$5.29,8.7,"195,189",16,65,1,ACTINPUT SOCKS,4.8,"""1.6929"" x ""5.315"" x ""10""",Standard (Large),0.6504
B07RN4DZFK,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,Sports & Outdoors,$839.4,60,$13.99,$5.29,8.7,"80,109",23,65,1,,4.7,"""1.6929"" x ""5.315"" x ""10""",Standard (Large),0.6504
B07569BZ51,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,"Clothing, Shoes & Jewelry",$629.55,45,$13.99,$5.29,8.7,"370,059",44,51,1,ACTINPUT SOCKS,4.6,"""10"" x ""5.31"" x ""1.69""",Standard (Large),0.65
B07THYG2KR,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,"Clothing, Shoes & Jewelry",$0,0,$13.99,$5.29,8.7,"654,351",20,65,1,ACTINPUT SOCKS,4.7,"""1.6929"" x ""5.315"" x ""10""",Standard (Large),0.6504
B07JQSWPB9,"Sport Plantar Fasciitis Compression Socks Arch Support Ankle Socks - Best For Running, Athletic, and Travel",ACTINPUT,Sports & Outdoors,$419.7,30,$13.99,$5.29,8.7,"121,718",23,65,1,ACTINPUT SOCKS,4.7,"""1.6929"" x ""5.315"" x ""10""",Standard (Large),0.6504
B07TG8SXXV,Women's Low Cut Running Cushion Sock 4/5/7/8 Pack Performance Comfort Hidden No Show Athletic Socks Arch Support,ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"329,151",19,69,1,Gofriendly,4.8,"""1.7"" x ""4.6"" x ""8.1""",Standard (Large),0.2491
B07TD4MRHY,Women's Low Cut Running Cushion Sock 4/5/7/8 Pack Performance Comfort Hidden No Show Athletic Socks Arch Support,ACTINPUT,"Clothing, Shoes & Jewelry",$0,0,$12.99,$5.14,7.85,"763,717",23,69,1,Gofriendly,4.8,"""1.7"" x ""4.6"" x ""8.1""",Standard (Large),0.2491
B07TD4MWCV,Women's Low Cut Running Cushion Sock 4/5/7/8 Pack Performance Comfort Hidden No Show Athletic Socks Arch Support,ACTINPUT,Sports & Outdoors,$0,0,$12.99,N.A.,N.A.,"320,794",20,69,1,Gofriendly,4.8,N.A.,,
B07THB572H,Women's Low Cut Running Cushion Sock 4/5/7/8 Pack Performance Comfort Hidden No Show Athletic Socks Arch Support,ACTINPUT,Sports & Outdoors,$0,0,$12.99,N.A.,N.A.,"320,794",20,69,1,Gofriendly,4.8,N.A.,,
B07TF7N8M6,Women's Low Cut Running Cushion Sock 4/5/7/8 Pack Performance Comfort Hidden No Show Athletic Socks Arch Support,ACTINPUT,Sports & Outdoors,$0,0,$12.99,N.A.,N.A.,"319,046",20,69,1,Gofriendly,4.8,N.A.,,
B07SG8T98B,Women's Low Cut Running Cushion Sock 4/5/7/8 Pack Performance Comfort Hidden No Show Athletic Socks Arch Support,ACTINPUT,Sports & Outdoors,$0,0,$12.99,$5.14,7.85,"325,232",19,69,1,Gofriendly,4.8,"""1.7"" x ""4.6"" x ""8.1""",Standard (Large),0.2491
