,0
1,122
2,脑包村委会
0,150121101208
1,122
2,五道村委会
0,150121101209
1,122
2,北园子村委会
0,150121101210
1,121
2,碾道村委会
0,150121101211
1,122
2,二道村委会
0,150121101212
1,122
2,马王庙村委会
0,150121101213
1,122
2,庆春园村委会
0,150121101214
1,122
2,白庙村委会
0,150121101215
1,122
2,南园子村委会
0,150121101216
1,122
2,小古城村委会
0,150121101217
1,122
2,大古城村委会
0,150121101218
1,220
2,北店村委会
0,150121101219
1,220
2,一间房村委会
0,150121101220
1,220
2,董家营村委会
0,150121101221
1,220
2,和顺店村委会
0,150121101222
1,220
2,杨家堡村委会
0,150121101223
1,220
2,鸟尔素村委会
0,150121101224
1,220
2,大毕克齐村委会
0,150121101225
1,220
2,水磨村委会
0,150121101226
1,220
2,苏盖营村委会
0,150121101227
1,220
2,乌兰板村委会
0,150121101228
1,220
2,老道沟村委会
0,150121101229
1,220
2,西梁村委会
0,150121101230
1,220
2,兵州亥村委会
0,150121101231
1,220
2,什报气村委会
0,150121101232
1,220
2,忽尔格气村委会
0,150121101233
1,220
2,袄太村委会
0,150121101234
1,220
2,大里堡村委会
0,150121101235
1,220
2,小里堡村委会
0,150121101236
1,220
2,阎桂房村委会
0,150121101237
1,220
2,沟子板村委会
0,150121101238
1,220
2,上十里坡村委会
0,150121101239
1,220
2,下十里坡村委会
0,150121101240
1,220
2,五里坡村委会
0,150121101241
1,220
2,讨合气村委会
0,150121101242
1,220
2,店上村委会
0,150121101243
1,220
2,彭顺营村委会
0,150121101000
1,毕克齐镇
0,150121102200
1,220
2,北淖村委会
0,150121102201
1,220
2,南淖村委会
0,150121102202
1,220
2,五里桥村委会
0,150121102203
1,220
2,喇嘛营村委会
0,150121102204
1,220
2,保同河村委会
0,150121102205
1,121
2,善岱村委会
0,150121102206
1,220
2,召上村委会
0,150121102207
1,220
2,里素村委会
0,150121102208
1,220
2,安民村委会
0,150121102209
1,220
2,南兵州亥村委会
0,150121102210
1,220
2,什拉村委会
0,150121102211
1,220
2,后善岱村委会
0,150121102212
1,220
2,沙梁村委会
0,150121102213
1,220
2,朝号村委会
0,150121102214
1,220
2,南董家营村委会
0,150121102215
1,220
2,大野场村委会
0,150121102216
1,220
2,大岱村委会
0,150121102217
1,220
2,公布村委会
0,150121102218
1,220
2,独立坝村委会
0,150121102219
1,220
2,陕西营村委会
0,150121102220
1,220
2,依肯板村委会
0,150121102221
1,220
2,巩家圪旦村委会
0,150121102222
1,220
2,小沙金图村委会
0,150121102223
1,220
2,大沙金图村委会
0,150121102224
1,220
2,十二犋牛村委会
0,150121102225
1,220
2,周家明村委会
0,150121102226
1,220
2,大三和城村委会
0,150121102227
1,220
2,小三和城村委会
0,150121102000
1,善岱镇
0,150121103200
1,122
2,沙家营村委会
0,150121103201
1,122
2,台阁牧村委会
0,150121103202
1,122
2,三间房村委会
0,150121103203
1,122
2,达尔架大东营村委会
0,150121103204
1,122
2,达尔架小东营村委会
0,150121103205
1,122
2,达尔架大西营村委会
0,150121103206
1,122
2,栽生村委会
0,150121103207
1,122
2,小瓦窑圪沁村委会
0,150121103208
1,121
2,大瓦窑圪沁村委会
0,150121103209
1,111
2,霍寨村委会
0,150121103210
1,220
2,耿家营村委会
0,150121103211
1,220
2,讨尔号庙营村委会
0,150121103212
1,220
2,讨尔号大东营村委会
0,150121103213
1,220
2,西甲兰村委会
0,150121103214
1,220
2,小浑津村委会
0,150121103215
1,122
2,阳高村委会
0,150121103216
1,122
2,瓜房子村委会
0,150121103217
1,122
