,0
2,阜外东社区居委会
0,110102009039
1,111
2,南营房社区居委会
0,110102009041
1,111
2,万明园社区居委会
0,110102009042
1,111
2,滨河社区居委会
0,110102009000
1,展览路街道办事处
0,110102010002
1,111
2,安德路南社区居委会
0,110102010005
1,111
2,安德路北社区居委会
0,110102010011
1,111
2,德胜里社区居委会
0,110102010013
1,111
2,德外大街西社区居委会
0,110102010017
1,111
2,新明家园社区居委会
0,110102010019
1,111
2,新风中直社区居委会
0,110102010021
1,111
2,新外大街北社区居委会
0,110102010022
1,111
2,新康社区居委会
0,110102010024
1,111
2,马甸社区居委会
0,110102010025
1,111
2,人定湖西里社区居委会
0,110102010026
1,111
2,黄寺大街西社区居委会
0,110102010029
1,111
2,双旗杆社区居委会
0,110102010031
1,111
2,北广社区居委会
0,110102010033
1,111
2,黄寺大街24号社区居委会
0,110102010036
1,111
2,裕中西里社区居委会
0,110102010038
1,111
2,裕中东里社区居委会
0,110102010039
1,111
2,阳光丽景社区居委会
0,110102010043
1,111
2,德外大街东社区居民委员会
0,110102010044
1,111
2,六铺炕北小街社区居民委员会
0,110102010045
1,111
2,六铺炕南小街居民委员会
0,110102010000
1,德胜街道办事处
0,110102011001
1,111
2,京畿道社区居委会
0,110102011003
1,111
2,西太平街社区居委会
0,110102011004
1,111
2,二龙路社区居委会
0,110102011005
1,111
2,东太平街社区居委会
0,110102011007
1,111
2,温家街社区居委会
0,110102011008
1,111
2,受水河社区居委会
0,110102011009
1,111
2,文昌社区居委会
0,110102011010
1,111
2,手帕社区居委会
0,110102011011
1,111
2,新文化街社区居委会
0,110102011012
1,111
2,新华社社区居委会
0,110102011013
1,111
2,中央音乐学院社区居委会
0,110102011014
1,111
2,教育部社区居委会
0,110102011015
1,111
2,民康社区居委会
0,110102011018
1,111
2,丰汇园社区居委会
0,110102011019
1,111
2,宏汇园社区居委会
0,110102011020
1,111
2,丰融园社区居委会
0,110102011021
1,111
2,丰盛社区居委会
0,110102011022
1,111
2,大院社区居委会
0,110102011023
1,111
2,砖塔社区居委会
0,110102011000
1,金融街街道办事处
0,110102012001
1,111
2,西四北社区居委会
0,110102012004
1,111
2,西什库社区居委会
0,110102012005
1,111
2,爱民街社区居委会
0,110102012006
1,111
2,大红罗社区居委会
0,110102012007
1,111
2,西巷社区居委会
0,110102012008
1,111
2,护国寺社区居委会
0,110102012011
1,111
2,前铁社区居委会
0,110102012012
1,111
2,柳荫街社区居委会
0,110102012014
1,111
2,兴华社区居委会
0,110102012015
1,111
2,松树街社区居委会
0,110102012018
1,111
2,白米社区居委会
0,110102012019
1,111
2,景山社区居委会
0,110102012020
1,111
2,米粮库社区居委会
0,110102012022
1,111
2,旧鼓楼社区居委会
0,110102012023
1,111
2,双寺社区居委会
0,110102012024
1,111
2,鼓西社区居委会
0,110102012026
1,111
2,后海社区居委会
0,110102012029
1,111
2,苇坑社区居委会
0,110102012031
1,111
2,后海西沿社区居委会
0,110102012032
1,111
2,西海社区居委会
0,110102012033
1,111
2,四环社区居委会
0,110102012035
1,111
2,前海社区居民委员会
0,110102012000
1,什刹海街道办事处
0,110102013001
1,111
2,前门西河沿社区居委会
0,110102013002
1,111
2,延寿街社区居委会
0,110102013003
1,111
2,三井社区居委会
0,110102013004
1,111
2,大栅栏西街社区居委会
0,110102013005
1,111
2,石头社区居委会
0,110102013006
1,111
2,铁树斜街社区居委会
0,110102013007
1,111
2,百顺社区居委会
0,110102013008
1,111
2,大安澜营社区居委会
0,110102013009
1,111
2,煤市街东社区居委会
0,110102013000
1,大栅栏街道办事处
0,110102014001
1,111
2,留学路社区居委会
0,110102014002
1,111
2,香厂路社区居委会
0,110102014003
1,111
